lnY2008,lnK2008,lnW2008,lnY2009,lnK2009,lnW2009,lnY2010,lnK2010,lnW2010
18.370087,17.609995,17.179558,18.44302,17.880226,17.252337,18.27114,17.965076,17.409945
18.737322,18.53719,17.090956,18.722628,18.820301,17.63817,18.352884,18.72702,17.915424
18.90877,18.63509,16.634863,19.685114,19.082865,17.179367,19.622753,18.91075,17.197313
17.541172,16.832281,16.367834,17.748154,16.79164,16.213818,17.883686,16.699125,16.197983
18.241663,18.68144,16.911228,18.417965,18.641867,17.071177,18.99549,18.547426,17.386868
18.13293,18.273436,16.247393,17.583597,18.1035,16.48861,18.513496,17.939913,16.522427
15.41545,13.318198,14.530532,15.515142,14.630085,14.744616,15.561599,14.586633,15.193436
17.493727,17.277386,16.643566,17.537134,17.084898,16.844795,17.518253,16.881847,16.794374
19.14953,17.264568,16.74313,18.732298,17.276852,16.461618,19.353905,17.506727,16.944742
18.347443,17.565172,17.057552,18.220089,17.6057,16.897066,18.472387,17.86447,16.994284
18.577467,18.235777,16.637535,18.988312,18.553759,16.803448,19.496746,18.65685,16.748726
18.619787,18.301735,16.520357,18.74786,18.189842,16.4601,18.968391,18.08063,16.298973
23.46477,24.397604,20.921612,23.859512,24.250366,21.098778,23.507656,25.694633,20.932281
19.58487,18.29706,17.745834,18.387714,18.047407,17.673643,18.556814,18.157873,17.767187
13.547376,13.044654,14.540123,12.813011,12.918019,11.552255,13.071654,12.627355,11.972872
20.093105,20.404064,17.936243,20.515251,20.475504,18.052,20.616545,20.649412,18.240982
20.303713,20.8533,17.737978,20.797428,21.122965,18.177046,21.55273,21.782593,18.221119
18.39206,17.549171,16.958944,17.509834,17.37094,16.302265,18.108353,17.182425,15.978215
14.676304,14.249673,11.538597,14.635584,14.388665,13.380041,14.705737,14.703501,13.565149
18.44625,16.610628,16.432909,18.681177,16.723045,16.327597,18.67247,16.59759,16.537796
18.668493,19.017145,17.007723,18.822704,18.874426,17.135866,18.656279,18.762318,17.198936
12.82304,12.196179,11.741692,13.568816,12.658506,12.269043,13.847624,12.768741,12.301952
18.863565,16.560173,16.4712,18.949116,16.354633,16.4979,19.055233,16.382538,16.704313
18.049206,17.966265,16.542227,18.16097,17.96568,16.902021,18.28461,18.095778,15.848698
19.640686,18.554922,17.948225,19.6755,18.479801,18.115622,19.887257,18.28317,18.700943
19.603626,18.231218,17.160566,19.651249,18.191725,17.042278,19.92446,18.145811,17.018005
19.554829,18.974052,17.808681,19.692404,19.179096,17.813644,20.097721,19.28279,17.917213
18.917479,19.208036,16.824654,18.5311,19.140089,17.063692,18.435448,19.064236,17.183197
18.650959,17.588766,16.749508,18.725191,17.476046,16.643652,18.305313,17.778437,16.504911
17.54274,16.998634,16.239368,17.483095,16.787157,16.285551,17.680826,16.632965,16.257473
18.834265,18.272047,17.186037,18.734615,18.65356,16.226957,18.84961,17.648998,16.280333
19.026003,17.598204,17.619072,18.584396,17.507843,17.46978,18.365055,17.105286,17.587057
17.33521,17.94763,16.456379,16.435684,17.81421,16.403616,16.582445,17.685534,16.731451
20.60241,21.718641,17.909475,19.990368,21.53196,18.096039,20.932228,21.576557,18.279839
13.318653,15.785381,13.798927,18.363081,15.864566,16.792767,17.162596,16.375862,15.938821
16.284061,15.72445,15.662394,16.555023,15.67367,15.9229555,16.089241,15.593635,16.337826
17.921463,19.919146,16.390427,17.74877,19.874308,16.279829,16.949953,19.82474,16.197655
18.591135,17.964024,16.813496,18.505821,17.881512,16.172693,18.036419,18.941511,15.752799
19.600193,18.767075,17.174166,19.262201,18.867105,17.816235,19.55485,18.950832,18.013765
21.23702,19.388151,18.26623,20.501308,19.984743,18.74301,20.510368,20.30933,18.81676
21.655771,22.41703,18.38649,21.233126,22.394253,18.64967,21.915823,22.336216,18.800074
18.031555,17.20325,16.382626,17.60715,17.49661,16.134691,18.144001,17.44287,15.173681
20.235397,19.549744,18.045397,20.463661,19.423473,18.215763,20.691029,19.372341,18.22655
20.239473,19.504894,16.86369,19.463703,19.343056,17.153818,19.514456,19.145987,16.561008
18.028084,20.437841,17.601984,18.413548,20.438963,17.713549,18.775677,20.613104,18.076767
19.751453,18.816975,16.963968,19.760347,18.821398,17.353756,19.996128,18.958101,17.245323
17.150974,16.532587,16.31026,16.581013,16.37847,16.29572,16.524656,16.210686,15.97393
18.156746,16.617264,16.4864,18.780611,16.398912,16.414717,18.8059,16.221226,16.32481
19.468573,18.638363,17.772259,19.630136,18.555557,17.808062,19.741652,18.478405,17.911404
19.886343,19.71497,17.416468,19.9754,19.890528,17.472332,20.500011,19.531483,17.850405
20.001747,18.924814,17.788172,20.409216,18.852411,17.834986,20.358849,18.715982,17.959097
17.010996,16.431623,15.1190815,17.056362,16.316227,15.349603,16.837996,16.146622,15.770235
17.446455,16.341011,15.065114,16.087778,16.297052,15.225313,17.148441,16.115261,15.590435
15.1726,12.738066,14.235429,17.704172,16.600103,15.991396,14.697126,12.304971,13.853197
18.826357,19.684381,17.629168,19.515099,17.699102,17.631325,19.700827,17.422733,17.715458
17.286253,16.580275,15.486895,15.646998,16.447704,15.727465,14.275642,16.272573,15.811316
19.172123,17.80389,16.122467,18.846226,17.788723,16.461617,19.200153,18.01651,16.57818
12.677785,9.334876,10.550633,11.277412,8.980541,11.043495,12.746888,8.719909,11.6976795
19.598251,19.452179,17.933804,19.328373,19.22939,17.973223,19.864475,19.015026,18.002691
19.360891,18.127434,17.09964,19.1713,17.87946,16.90886,19.431358,17.82918,17.092077
19.853687,20.600405,19.263395,20.605423,20.323874,18.372286,20.008778,19.92624,18.68316
16.372604,15.330503,14.517081,17.292997,15.152874,14.896926,16.111055,15.771042,14.8811655
13.058367,13.7433815,16.438536,14.016879,13.494441,16.326284,17.238297,13.938371,16.512074
16.745085,18.204958,15.538917,17.29916,18.106041,15.602005,17.146185,18.159473,15.533486
18.313341,17.765345,16.565521,18.382153,18.026941,16.454704,18.958643,19.15462,16.86722
17.507305,16.541803,15.543318,17.207542,16.493166,15.522713,17.51504,16.486204,15.560266
21.179214,19.373007,17.334421,21.456429,19.449282,17.323162,20.853363,19.457808,17.541664
19.840763,17.814352,17.547276,20.096119,17.93813,17.773827,20.258232,18.14902,17.830305
20.888948,20.073652,18.931715,21.067986,20.002888,18.869637,23.78637,20.12847,19.056845
20.785763,19.792278,18.909481,20.829357,19.67395,18.902819,21.264034,19.918566,18.964281
18.021833,15.478665,15.628225,17.750784,15.87603,15.619531,16.911522,17.295248,15.230072
17.512188,18.381832,17.44232,18.09303,18.443203,17.377123,17.997911,19.006582,17.549612
20.325504,18.553932,17.770926,20.507679,18.84104,18.037998,20.796135,19.063303,17.936666
17.197433,16.725168,15.479525,17.260662,16.606108,15.403237,17.376999,16.667585,15.621782
20.900738,20.036137,17.754225,20.693035,20.112438,17.795998,20.18917,20.111244,17.764166
20.685404,18.889284,17.794712,20.833141,19.11349,17.954197,20.350817,18.6549,17.665829
19.014091,16.379627,16.939512,19.304146,17.40246,17.061787,19.441011,17.849283,17.149008
19.422026,18.530167,17.572626,19.361635,18.908367,18.24132,19.1068,19.027758,18.355999
22.024197,18.343973,17.12995,21.825863,17.858625,17.601063,21.60627,17.729164,17.13756
18.850367,19.114857,17.057396,19.59347,19.095356,17.27348,18.79447,19.134974,17.497458
18.421423,18.068924,16.556086,18.305637,18.33311,16.47099,17.94096,18.417397,16.251379
20.085485,18.62679,17.601728,20.388256,18.78994,18.12679,20.554289,17.632252,18.250866
18.727121,17.457542,16.619377,18.01793,17.425125,16.602245,18.131048,17.279621,16.895496
20.044458,19.103056,18.524576,20.029514,18.914833,18.446827,19.7845,18.729168,18.334135
17.521313,17.091309,15.89841,17.713026,16.94449,16.045118,17.375755,16.813995,15.824497
19.387,20.036837,17.150621,19.713472,19.810274,16.701551,19.58947,20.331776,16.773195
18.622345,18.099123,16.58314,18.508963,18.30486,16.58977,18.65555,18.551058,16.821959
17.985102,17.659754,15.727267,17.843489,17.682741,15.9149475,17.852175,17.567522,15.994473
19.3677,18.326933,17.127262,19.69496,18.547112,17.108633,20.265018,18.590672,17.132536
18.806623,19.506844,17.021645,18.66293,19.582594,17.114576,19.002619,19.129261,17.144579
17.505795,18.888226,15.9783535,17.966736,18.791922,15.959907,17.6927,18.676504,16.035343
20.730337,19.84322,17.761362,20.646343,19.856052,17.59602,20.824224,19.8279,17.631617
18.179068,19.303232,15.113766,18.883245,19.067394,15.732855,18.780731,19.240797,16.750746
18.584856,18.855946,16.314974,18.749893,18.615282,16.350378,18.346992,18.396484,16.280655
16.898859,16.098202,14.851654,16.62505,16.56595,15.227547,16.660625,15.678186,15.346926
16.953426,17.454247,15.297618,17.073528,17.516615,15.174646,17.241846,17.531437,15.48515
18.535725,17.388622,16.626593,18.529541,17.524157,17.087442,18.507805,17.283382,16.749268
19.77217,18.737234,16.565062,19.487795,18.884193,16.59752,19.84958,17.454197,16.722837
17.968634,17.904549,15.7299795,17.380737,17.719967,15.087107,17.208412,17.510931,14.690196
18.594,19.386623,15.806017,18.76473,19.269047,16.238142,18.461267,19.132532,16.112852
18.083403,19.210388,16.816364,18.864769,19.050737,16.739786,18.214851,18.883299,16.868832
13.516722,12.473655,11.822976,13.554952,12.2670765,12.377881,14.502247,12.045287,12.958643
17.634745,19.520618,16.363798,17.478682,19.41364,16.320763,17.898127,19.272896,16.336302
19.238249,20.363302,17.671207,20.024448,20.225325,17.64584,20.012365,20.062458,17.549849
16.89786,18.378632,17.379942,17.428524,18.677126,17.290627,16.113014,18.46784,17.323027
20.033922,20.251839,18.258371,19.900955,20.125029,18.29098,19.624466,19.961086,18.233404
18.269974,16.477884,14.694082,18.314396,16.383955,14.993261,18.42902,17.13315,15.181716
19.618109,19.50303,16.41672,19.584658,19.168896,16.535301,19.122189,18.827885,17.603205
20.41701,20.192898,18.179121,21.008083,20.394205,18.62273,20.918814,20.222176,18.649605
17.713116,17.916225,15.963568,17.89201,18.000723,16.091413,17.844965,17.942057,16.050568
16.89207,15.723317,15.120839,17.039055,15.430921,15.330642,16.890444,15.183256,15.38167
20.574223,20.331795,18.34572,20.407425,20.307018,18.186787,20.614037,20.222567,18.113323
18.440521,17.591333,16.911713,18.275112,17.73831,16.852608,18.640966,18.951088,17.13334
20.490015,20.740595,18.292631,20.160086,20.66319,18.378141,20.905256,20.600103,18.542763
18.783472,18.888494,15.886229,18.650265,18.440723,16.088207,18.822214,18.344193,16.142273
17.943033,17.290804,15.686561,17.531986,17.02401,15.282718,17.96036,16.730982,15.6009655
16.339216,15.521448,15.253848,15.861343,15.408808,14.551503,15.6197605,15.569634,14.364262
17.993622,17.101597,15.677088,17.691978,17.086763,15.801353,17.709698,17.246664,15.549991
19.485687,19.270443,16.89466,19.352737,19.079329,16.920994,18.886316,19.233097,0.0
16.3357,14.985268,15.601226,15.394837,14.937209,15.467996,15.624463,14.753322,15.642594
18.467228,19.595919,16.717701,20.172003,19.625528,16.90264,19.578802,19.73667,17.073689
19.971796,20.44293,18.61541,19.815521,20.332785,18.54304,20.139816,20.372242,18.670492
21.444717,21.1462,18.785503,20.716122,22.112137,18.755907,19.860855,23.212847,18.99788
19.176321,18.90713,16.603401,19.122627,19.766764,16.709509,19.634953,19.645617,16.879606
17.533638,16.97151,16.37207,18.285578,16.955387,16.407063,18.805872,16.863363,17.226097
18.538134,17.60594,16.59147,18.596584,17.532782,16.026651,18.061375,17.466465,16.708157
19.966595,19.489336,17.909342,19.81094,19.402407,17.25841,20.394794,19.29738,17.97601
16.407417,19.727993,16.51014,19.182083,18.111427,15.940458,19.37192,18.063673,16.058979
18.865982,19.144245,16.84046,19.223898,19.03121,16.861586,19.397022,18.963604,16.916857
17.932184,17.665485,16.516554,17.245543,18.020046,16.49479,17.259119,17.97905,16.32194
19.550247,17.337973,16.862978,19.518915,17.230928,16.927958,19.544064,17.413559,17.324121
15.498001,16.045424,14.342702,15.581926,16.623573,14.37322,15.598299,16.454685,14.717808
17.662506,18.242617,16.529003,18.29864,18.155252,16.64309,18.02311,18.050154,16.937635
19.496702,20.891233,16.90206,19.755995,20.737087,17.015284,20.614058,20.749432,18.634539
19.287504,17.821861,18.023558,20.303417,17.637625,18.208767,19.903162,17.69243,18.29583
17.410372,17.750206,15.843765,17.64236,18.027836,16.352758,17.694147,17.97803,16.273508
18.783175,19.722406,17.195171,18.412457,19.754225,17.101149,18.662966,19.610659,17.334488
17.283985,16.111944,14.9814005,17.100311,15.824564,15.148143,17.304502,16.15087,15.499191
15.827585,17.552654,16.514591,17.99106,17.479698,16.517672,18.453396,17.51079,16.644156
19.098946,20.15094,17.66492,19.2945,20.012745,17.663511,19.06756,19.86071,17.64735
17.05262,16.449125,15.338912,17.021465,16.489655,15.614111,20.080778,16.713293,15.606791
17.439787,13.845786,17.16445,17.457058,13.708717,16.958693,17.335625,13.578288,15.128865
16.024834,14.942011,15.519963,16.305336,14.013834,15.565469,16.70534,13.977489,15.4991
16.195042,10.339669,15.907913,16.375053,10.286846,16.156538,16.313683,9.725882,16.128792
14.063345,11.952602,13.663109,15.233132,13.454902,14.960814,14.185591,11.308835,13.89758
20.046179,19.35626,16.812132,19.581171,19.664732,17.226418,19.680103,19.627226,17.225677
18.62898,20.284794,16.363441,18.641129,20.274977,16.801426,19.106186,20.23228,16.967922
18.3939,17.160902,17.110853,17.952961,17.08607,15.747778,17.736624,16.60897,15.717286
12.720174,11.26655,12.24506,12.965138,11.060252,12.104644,15.706375,13.929084,14.108533
17.65499,15.294799,16.757427,17.895082,15.3554535,16.681568,18.3229,15.361473,16.337282
18.85078,19.673819,17.056965,18.936235,19.623276,16.926785,18.797361,18.705078,16.956606
19.316,20.480495,17.816021,19.951086,20.32582,17.844759,19.974573,20.151022,17.848942
17.230375,17.22881,15.402133,18.225143,17.276312,16.219301,18.024738,18.567045,15.398897
21.198254,21.727777,18.739172,21.492863,21.66006,18.742252,21.612139,21.563938,18.16022
14.777375,13.648248,13.016018,15.331876,14.519634,13.183274,14.864464,14.298876,13.114669
20.927216,20.18804,18.643347,20.689041,20.3588,18.802614,21.213661,20.46786,18.850399
18.7938,20.017202,17.727661,18.79478,19.919966,17.898182,19.303621,19.81337,18.076122
13.451952,10.999911,12.683545,13.006039,11.419614,12.521744,13.551912,12.956132,12.52953
18.19717,17.218658,17.239414,18.497683,17.065987,17.440657,18.666634,16.983492,17.639095
17.554443,17.585049,15.88571,17.65851,17.431755,16.325268,17.615162,17.38408,16.212057
15.933194,16.364222,14.827233,15.531278,17.151917,15.75165,17.593044,17.003454,16.095116
20.026001,18.438408,18.863392,19.928469,18.301859,18.664034,20.005844,18.162323,18.770802
19.17034,17.9765,16.953724,18.971176,18.24904,16.625364,19.33415,18.128345,16.593088
16.966055,14.403242,13.931561,17.168226,15.728055,14.1331215,17.096191,15.628347,14.669957
19.05491,17.171947,16.432892,18.496397,17.323418,16.515467,18.047089,17.506351,15.945493
19.277462,19.00977,16.7451,19.019863,19.219524,16.71509,19.175497,19.044611,16.774477
18.599962,14.226537,15.936252,18.518515,14.495669,15.955934,18.443155,15.032427,15.757635
19.11049,19.24858,18.174732,19.408108,19.723948,18.06032,19.411104,19.789751,18.198677
17.46462,17.138052,15.353088,16.767458,17.031717,15.1476,17.223436,16.981724,14.984378
19.00578,18.08949,17.341053,18.673693,17.87964,17.419556,19.12781,17.911034,17.053051
18.683207,17.849806,16.53228,18.539438,17.905159,17.459139,18.755629,18.078218,17.430672
18.306965,18.348492,17.327026,19.23912,18.74377,17.978947,19.537172,19.041101,18.11243
20.49619,20.281301,18.542349,20.718712,20.96673,18.79747,20.983934,21.478577,18.85526
13.797478,15.993446,13.553289,14.742572,15.650074,14.168023,14.585608,15.486823,14.694754
21.691486,22.05173,19.469309,21.414707,22.004993,19.723886,21.564903,22.032745,19.908804
21.42581,22.373655,18.715626,22.696905,22.282726,18.841171,22.719217,22.191107,18.834639
14.096216,13.415514,13.180458,13.7549095,13.707507,13.275585,13.623884,13.516766,13.215654
17.359592,18.559692,15.870583,17.510378,18.392496,15.954889,17.503908,18.197414,15.874691
19.465868,19.280432,16.97646,19.110306,19.281546,16.77397,19.482664,19.304916,16.858704
17.943623,17.955011,16.20362,18.454056,17.817924,15.627297,17.055593,17.186289,15.759402
20.333937,19.40773,17.651997,20.460768,19.274557,17.751589,20.367767,19.352419,17.749956
22.316017,20.126328,18.25567,22.379005,20.064709,18.049911,22.317093,20.000027,18.40772
18.190733,18.290182,16.619503,18.478582,18.30412,16.961864,18.990494,18.206728,16.968466
18.987734,19.232811,17.084936,19.305506,19.184963,17.184101,19.301596,19.273073,17.23496
17.107296,17.091244,15.654591,16.614264,17.020708,15.701327,16.231337,17.160328,16.227806
18.3801,17.219933,16.47225,18.559246,17.42365,16.666695,18.404322,17.439148,16.669695
17.204306,16.012299,16.399117,16.746523,16.005957,16.108912,16.843098,15.829212,15.671915
14.760972,17.476322,15.792999,18.385084,17.351114,14.680076,12.134606,17.23496,13.544567
19.517757,18.839556,17.283743,19.737415,18.450222,17.50878,19.479685,18.400211,16.981705
19.257708,18.728924,16.916237,19.463942,18.314882,16.99994,19.496218,18.247326,17.100777
19.07927,16.727358,15.812466,19.09711,16.871107,15.811695,19.041056,16.822664,0.0
19.493074,18.626074,18.044914,19.470627,18.74729,18.253633,19.684982,18.99349,18.351606
15.554594,17.218935,14.946929,16.066692,17.162964,15.060814,15.508493,17.311895,14.624933
20.324219,19.092983,18.27999,20.28972,18.98176,18.48663,20.355457,18.877344,18.617527
18.324568,19.080091,17.189354,19.053661,19.088814,17.555992,19.221048,18.99272,17.717768
15.058272,14.727437,15.140766,14.089691,14.519269,14.935913,14.976188,14.376269,14.516364
12.257342,13.603275,11.851894,11.176077,13.534661,11.19501,12.0018,13.452916,11.930896
20.101152,19.423653,16.27936,19.8599,19.259167,16.286146,19.732727,19.78219,16.425694
15.779603,17.067087,13.595235,15.501052,17.05475,13.514302,12.377104,16.785046,13.740059
18.657349,19.153147,16.813692,18.83167,19.449932,17.278357,19.583359,20.207636,17.345972
19.656914,20.602839,17.645597,19.930815,20.770046,18.115715,17.287666,20.666958,18.161926
19.950516,16.8882,15.323963,19.074095,16.691786,15.43254,20.010283,16.76786,15.756653
17.155502,16.676699,14.765111,17.39571,16.832874,15.208741,17.152662,16.7218,15.152885
19.038656,17.711739,16.935581,18.984367,17.799053,16.767927,18.63458,17.742058,17.050663
19.0923,17.436361,16.226908,19.12026,17.326794,16.29597,19.079325,17.212297,16.191334
17.98434,15.556235,16.038563,18.0887,15.311983,16.08009,18.005323,15.104252,15.745283
20.588106,19.507936,18.703743,20.545553,19.540112,18.746534,20.811256,19.89997,19.05371
17.650131,17.776909,16.482037,17.528486,17.671453,16.576727,17.730595,17.782692,16.617
17.673628,17.630308,16.118864,17.350122,17.473976,16.099905,17.32081,17.298046,15.816116
22.068605,20.574753,17.606997,20.77462,20.551798,17.452873,21.126123,20.479383,18.250826
20.860888,19.30202,18.824097,20.890795,19.263203,18.95045,20.95079,19.212015,18.995451
19.42027,17.401281,15.964493,19.671844,17.336166,16.059723,19.353447,17.226437,16.008326
21.226,19.500717,16.577223,21.307493,19.52281,16.323872,21.38178,19.70859,16.243532
22.103065,19.813044,17.997276,22.23039,19.699936,18.123442,21.975388,19.750397,17.93806
18.832962,17.523201,15.313858,18.444094,17.424282,15.546169,18.32683,17.365013,15.581441
17.069002,16.15512,15.64702,17.173433,16.268744,15.999614,17.161583,16.694393,15.999552
19.832191,18.403719,16.79606,20.01426,18.440683,16.839346,19.765158,18.325584,16.876183
18.415491,18.376448,16.605282,18.553038,18.100636,16.557787,18.603773,17.761854,16.599674
16.44477,16.00121,14.923796,17.480618,15.960457,15.2509365,16.100853,12.904371,14.332237
18.256998,17.247467,16.560394,18.147722,17.20706,16.576214,17.588549,18.757244,15.183758
20.370228,19.973347,18.38764,19.935204,19.8284,18.262468,20.303785,19.617773,18.347557
19.697916,18.837347,18.017632,18.490164,18.787796,17.975533,19.342987,18.696426,17.80122
18.953524,18.40272,17.525532,18.623123,18.31917,17.254839,18.559969,18.216276,17.347265
18.847334,17.212017,16.300573,18.248407,17.547554,16.460867,17.115406,16.930658,15.286449
21.554344,19.60655,18.570581,21.590034,19.586546,18.663961,22.027124,20.00949,18.804926
19.774551,20.04385,18.103306,19.537193,19.955238,18.130388,18.68833,20.325329,18.116245
20.140009,18.69872,17.250734,20.100336,19.711945,17.43819,19.384624,19.735552,17.638908
18.135681,16.879116,16.073885,18.455332,17.025728,16.094152,18.57835,17.122593,16.117502
17.90965,16.842413,16.821104,18.337837,17.733742,16.849867,18.775124,17.713432,16.957457
20.461414,19.277374,18.262594,20.585455,19.295689,18.461046,20.767921,19.320314,18.49416
19.732534,18.865318,16.950384,19.520237,18.78966,17.012669,20.645262,18.884312,16.950563
22.79545,20.380161,17.073292,21.981174,19.88128,17.27956,20.374496,19.826994,17.709753
18.658243,18.47031,16.52002,18.851143,18.404924,16.539803,18.81771,18.30207,16.49976
20.86201,19.303797,17.37191,20.872623,20.0603,17.809504,21.77424,20.033218,18.31651
16.2732,15.103795,14.6342945,16.56559,14.765531,14.993759,16.746647,16.048363,14.986861
18.76886,17.396727,16.920174,18.354239,17.329166,16.616861,18.427065,17.340326,16.931108
17.904808,17.012896,16.259937,18.656975,17.112936,17.07545,19.280544,17.089933,17.647108
19.304197,19.570293,17.38592,19.319223,19.496817,17.485094,19.668062,19.364862,17.755985
21.287956,20.452137,17.62448,22.50293,20.559788,17.9375,22.921774,20.56385,18.353727
19.467903,16.606268,16.339048,19.458986,16.625044,16.272356,19.50607,16.67265,16.169123
19.879683,18.484118,17.758507,19.56491,18.363243,17.848133,19.556015,18.270199,17.911245
20.59391,18.207735,16.75494,20.927277,18.041115,17.187222,20.97681,18.349968,17.926268
19.203169,19.750032,17.611973,18.46003,19.58004,17.704742,19.796225,19.399584,17.881588
19.265036,18.655489,17.63255,19.764463,18.843653,17.641062,19.8351,18.68908,17.384638
18.835815,19.577908,16.90281,19.121637,19.417156,17.319607,19.379873,19.473825,17.441998
18.64793,17.071697,17.081758,18.347813,16.827572,16.869537,18.484428,16.874475,16.869375
19.665577,18.59889,17.100416,19.846373,18.533863,17.2536,19.967266,18.627792,17.380821
19.985186,19.573902,18.003174,18.983326,18.971375,16.803442,18.415123,18.83915,16.58252
18.996618,19.683409,16.815243,18.737278,19.545567,16.788656,18.829779,19.92438,17.192204
18.73709,16.440071,16.322897,18.86473,16.5186,16.38754,18.723125,16.393892,16.345316
22.002464,20.197058,17.238142,20.179127,20.162281,17.725182,20.33742,20.045105,17.520607
18.72541,18.558626,16.84597,18.190735,18.407026,17.264387,18.48061,18.300297,17.32016
10.022434,9.86169,0.0,19.76295,18.38919,16.260649,19.176838,18.367641,16.418434
18.388496,16.523344,17.141808,18.607134,16.356215,17.114847,18.825623,16.429638,17.40865
17.068249,17.034016,15.274921,16.64479,17.114336,15.304916,17.261047,17.118025,15.292396
18.265852,19.033234,15.704352,18.081535,18.931644,15.695966,18.072641,18.82409,15.557316
18.042238,20.4075,17.474901,18.106958,20.33061,17.278955,18.644382,20.668373,17.529345
18.422636,17.324657,15.989007,18.428387,18.334223,16.0282,18.721867,18.259264,16.119228
19.962124,17.092619,16.211332,19.990517,17.608425,17.18963,20.08903,18.909355,16.500574
21.086626,21.45438,18.731878,20.738342,21.368124,18.732616,20.834694,20.799086,18.771866
20.580048,20.601809,18.283684,21.040337,20.556793,18.389847,21.315096,20.600315,18.66588
19.422495,19.371168,16.4489,18.742538,19.390839,16.40377,19.051773,19.331316,16.369179
10.8944025,11.212644,0.0,14.77538,15.683977,13.056377,14.956474,15.495152,13.377032
17.544607,19.138968,16.625761,17.464941,19.103045,16.574617,17.682968,19.112398,16.67923
16.53358,13.238996,14.858839,16.71317,13.02893,14.818354,16.821262,12.821038,14.335515
17.16965,20.11344,15.407148,17.891254,20.073906,15.344603,18.489595,19.939596,15.611822
20.567738,19.675772,17.341051,20.549107,19.66658,17.444313,20.795843,19.699009,17.57419
18.740644,19.213074,16.72421,19.7668,19.463316,16.933558,19.520216,19.598177,17.118174
18.906883,18.56405,17.336386,18.87618,18.462614,17.359755,18.918259,18.653252,17.58386
18.255487,18.006054,17.645123,17.82368,18.022156,17.349077,17.853216,18.010757,17.619482
19.734083,20.257235,16.695211,19.359144,20.61279,16.931068,19.458813,20.634623,16.831865
19.281012,19.52316,14.207877,19.497866,19.433096,14.661092,19.407364,19.417116,14.821316
18.305962,18.13341,16.42799,17.789278,17.917036,15.657037,18.279451,17.971285,16.292347
20.258167,21.472923,17.48745,20.22578,21.35512,17.585732,20.206396,21.237165,17.788157
18.451363,19.497656,16.590523,18.901892,19.397411,16.910032,18.979332,19.252235,17.086254
17.383127,17.116167,15.726295,17.649618,17.019033,15.885136,17.723173,16.87976,15.334616
19.318426,18.229876,16.270082,19.462507,18.278046,16.195084,19.444195,18.372814,16.407415
17.392664,17.673368,16.288975,17.984957,17.944649,16.570513,18.102587,18.41775,16.824633
18.576466,16.873766,16.53307,18.327717,16.690004,15.747486,18.251476,16.463879,15.743873
18.342754,16.866018,16.082016,17.51215,16.896212,17.330948,17.841917,16.887133,17.283375
18.744244,18.457407,16.57449,18.820444,18.36239,16.65538,19.436853,19.125786,17.15579
17.635283,18.490404,16.381649,17.683859,18.42722,16.346792,18.075888,18.39887,16.431755
18.91363,16.67273,17.931507,19.27996,16.616072,18.091236,19.46752,16.443054,18.451345
19.885418,20.09916,17.622862,19.982275,20.394817,18.227682,19.906635,20.398516,18.106941
20.033562,18.008553,16.091661,20.025293,17.948042,16.201494,19.869984,17.839375,16.324463
17.620548,15.874919,15.484795,17.4996,15.727825,15.464608,17.635447,15.882909,15.454393
21.57928,21.754927,17.798004,21.632025,21.58977,17.792799,21.553354,21.508575,17.774061
19.441858,19.796679,17.85815,19.44386,20.163069,18.057926,19.551146,20.14892,18.128902
19.613182,20.494427,17.973166,20.111202,19.661629,18.212784,19.709219,19.723612,18.247578
20.135778,20.69864,17.268799,19.434803,20.76475,17.695232,20.441504,21.071278,18.169737
16.215717,15.257238,15.086343,16.25963,15.043167,15.3274975,16.62599,14.9315,14.932126
18.638365,17.934608,15.997694,18.006208,17.7952,15.858598,17.644949,18.451612,15.690658
15.754076,13.672116,15.019713,15.504746,13.504653,14.440583,14.819135,12.52219,12.55228
17.929794,16.816978,15.620016,17.557808,16.708553,15.310804,17.329865,16.595535,15.755359
17.062754,15.084914,14.771878,17.029886,15.085882,14.604936,16.169268,15.099541,14.451178
19.368242,19.490467,17.425978,17.868801,19.332344,17.099443,17.991032,19.52442,17.40364
18.09593,17.068743,16.789183,18.160076,16.906641,16.612314,18.08363,16.8143,15.881755
19.561853,19.459562,17.47312,19.76382,20.297478,17.623524,20.107412,20.981909,18.009804
15.732021,17.25141,13.361745,15.8389635,17.210854,12.709435,17.079151,16.27636,14.380058
18.503511,21.275557,17.491974,19.547277,21.614254,17.0068,18.460722,21.632526,16.944752
20.638502,21.34077,18.140501,21.01813,21.62706,18.310194,22.28781,21.46714,18.884523
16.710518,20.207197,16.974314,18.969154,20.111872,16.975592,19.797787,20.053787,17.025055
20.026192,21.272202,17.781883,19.60096,21.347042,17.867252,19.896986,21.401445,17.906107
20.967964,17.129028,17.968437,20.951948,17.125868,18.138279,19.908628,17.570723,17.674524
19.274622,20.88069,17.730772,20.131063,20.917114,17.989008,20.872913,20.891006,18.13655
21.24575,19.95628,17.816244,20.849775,20.20029,17.99591,21.274967,20.279215,18.234655
16.217405,15.579368,14.6112385,16.475573,15.71666,15.162486,16.786436,15.546013,15.499576
13.19577,16.108082,14.314711,17.815935,16.551378,15.896893,17.939533,16.212362,16.115364
19.114126,19.027906,17.298197,19.115967,18.943916,17.48524,19.092607,18.755432,17.438417
